,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,prim_key,date
11778,81.0,74.5,1017.0,9.8,2.2,7.0,89.8,73.0,0.0,0,1,0,0,0,0,747804_13824,2017-07-19
11779,76.7,66.6,999.6,10.0,5.0,11.1,93.0,66.9,0.14,0,1,0,0,1,0,722170_3813,2017-06-16
11780,54.9,37.1,1021.5,10.0,3.4,12.0,73.9,37.9,0.0,0,0,0,0,0,0,722070_3822,2017-03-20
11781,69.0,58.2,1012.9,10.0,4.5,8.9,82.0,51.1,0.0,0,1,0,0,0,0,722166_93845,2017-03-26
11782,81.7,63.8,997.7,10.0,5.4,15.0,91.9,71.1,0.0,0,0,0,0,0,0,722181_13837,2017-05-28
11783,75.4,60.7,988.5,10.0,3.8,11.1,87.1,62.1,0.0,0,0,0,0,0,0,722195_3888,2017-07-31
11784,70.3,57.1,987.2,10.0,1.3,6.0,88.0,53.1,0.0,0,0,0,0,0,0,722197_53819,2017-05-15
11785,77.8,72.6,1005.9,5.7,1.8,9.9,89.6,68.0,0.0,1,0,0,0,0,0,722250_13829,2017-06-19
11786,53.7,40.2,995.4,10.0,7.3,11.1,66.0,43.0,0.01,0,0,0,0,0,0,722255_93842,2017-01-24
11787,76.3,65.9,1011.4,9.7,3.7,12.0,88.0,64.9,0.0,0,0,0,0,0,0,722166_93845,2017-10-13
11788,56.3,44.7,1001.7,10.0,4.7,8.9,70.0,43.0,0.09,0,0,0,0,0,0,723200_93801,2017-10-17
11789,51.3,34.6,1010.3,9.3,2.2,8.9,72.0,35.1,0.0,0,0,0,0,0,0,723160_13870,2017-02-17
11790,62.7,50.0,1022.5,10.0,8.1,12.0,77.0,53.1,0.0,0,0,0,0,0,0,722070_3822,2017-10-18
11791,77.6,66.7,1016.1,10.0,2.9,8.0,91.0,63.0,0.0,0,0,0,0,0,0,722180_3820,2017-06-12
11792,68.3,57.5,1012.7,9.8,2.3,8.0,84.0,54.0,0.0,0,0,0,0,0,0,722175_13860,2017-04-13
11793,54.2,33.3,993.7,10.0,8.3,14.0,68.0,41.0,0.19,0,0,0,0,0,0,722197_53819,2017-03-19
11794,56.0,44.6,1017.3,10.0,4.3,9.9,78.1,33.1,0.0,0,0,0,0,0,0,723160_13870,2017-02-11
11795,70.6,47.1,1011.7,10.0,7.2,13.0,86.0,54.0,0.0,0,0,0,0,0,0,722070_3822,2017-04-01
11796,60.5,48.1,1018.5,8.7,5.4,11.1,75.9,34.0,0.0,0,1,0,0,0,0,722160_13869,2017-03-18
11797,67.9,54.7,996.2,10.0,1.0,7.0,84.0,50.0,0.0,0,0,0,0,0,0,722156_53873,2017-04-14
11798,57.7,44.2,1008.9,9.7,2.2,7.0,78.1,42.1,0.0,0,0,0,0,0,0,722160_13869,2017-02-14
11799,74.0,66.9,1010.0,7.0,1.5,6.0,87.4,62.6,0.0,1,1,0,0,0,0,722250_13829,2017-09-03
11800,73.4,54.7,1008.9,10.0,5.0,8.9,84.0,60.1,0.0,0,0,0,0,0,0,722255_93842,2017-04-16
11801,60.3,47.8,1005.9,10.0,2.7,8.0,75.9,46.0,0.0,0,0,0,0,0,0,722255_93842,2017-02-20
11802,67.2,43.8,999.9,10.0,5.2,9.9,79.0,50.0,0.0,0,0,0,0,0,0,722255_93842,2017-05-07
11803,36.2,11.1,1000.8,10.0,4.0,12.0,54.0,23.0,0.0,0,0,0,0,0,0,722156_53873,2017-02-04
11804,81.5,77.3,1013.1,10.0,7.4,14.0,93.9,71.6,0.0,0,0,0,0,0,0,747804_13824,2017-06-15
11805,78.5,74.8,1012.7,9.8,3.9,15.9,90.3,74.3,0.37,0,1,0,0,1,0,722090_3875,2017-10-09
11806,66.2,54.0,988.9,10.0,1.5,6.0,84.0,50.0,0.0,0,0,0,0,0,0,722156_53873,2017-03-21
11807,38.1,26.4,990.6,10.0,1.5,6.0,46.0,30.0,0.04,0,0,0,0,0,0,722156_53873,2017-01-27
11808,66.6,45.1,1008.6,10.0,2.8,7.0,82.0,54.0,0.0,0,0,0,0,0,0,722181_13837,2017-10-20
11809,80.2,75.2,1015.1,9.2,4.9,11.1,93.0,74.5,0.28,0,1,0,0,1,0,747804_13824,2017-07-25
11810,70.7,66.2,1013.9,8.4,4.1,13.0,82.8,60.6,0.04,0,1,0,0,1,0,747804_13824,2017-03-30
11811,57.3,47.5,1009.2,8.2,3.4,8.0,70.0,51.1,0.0,0,1,0,0,0,0,722160_13869,2017-02-18
11812,77.9,69.2,1015.7,8.1,2.4,8.0,90.3,69.4,0.0,1,1,0,0,0,0,722090_3875,2017-09-16
11813,48.8,29.1,1018.1,10.0,7.8,11.1,59.0,43.0,0.0,0,0,0,0,0,0,722137_13878,2017-01-28
11814,80.1,71.6,1009.9,10.0,2.7,8.9,93.2,74.3,0.0,0,1,0,0,1,0,747810_13857,2017-07-11
11815,76.2,66.8,989.3,8.2,3.4,9.9,87.1,68.0,0.0,0,0,0,0,0,0,722197_53819,2017-08-27
11816,74.7,65.9,1013.7,10.0,9.4,14.0,81.0,66.0,0.0,0,0,0,0,0,0,722137_13878,2017-04-22
11817,85.4,74.3,1014.9,9.7,3.1,6.0,96.1,73.9,0.0,0,0,0,0,0,0,722180_3820,2017-07-14
11818,60.6,48.9,980.8,10.0,2.6,7.0,73.0,50.0,0.0,0,0,0,0,0,0,722196_53863,2017-01-19
11819,81.8,73.0,1019.2,10.0,3.0,12.0,92.5,71.8,0.0,0,0,0,0,0,0,722090_3875,2017-07-13
11820,49.9,37.6,981.7,10.0,2.6,8.9,71.1,35.1,0.0,0,0,0,0,0,0,722195_3888,2017-01-25
11821,67.9,54.5,1012.3,7.4,5.3,11.1,86.0,42.1,0.0,0,0,0,0,0,0,722160_13869,2017-03-21
11822,69.4,56.4,1018.6,9.9,3.0,8.0,85.3,55.9,0.0,0,0,0,0,0,0,722090_3875,2017-04-17
11823,78.3,64.8,1013.7,9.4,3.7,9.9,91.0,64.9,0.0,0,0,0,0,0,0,722180_3820,2017-06-28
11824,47.3,27.2,1005.3,10.0,7.6,12.0,60.1,32.0,0.0,0,0,0,0,0,0,722170_3813,2017-01-30
11825,35.8,10.7,979.9,10.0,6.0,12.0,52.0,24.1,0.0,0,0,0,0,0,0,722185_53838,2017-03-16
11826,72.1,69.3,1004.5,9.4,3.9,12.0,77.0,68.0,0.22,0,1,0,0,0,0,722090_3875,2017-06-07
11827,61.7,44.6,1010.2,10.0,8.9,14.0,78.1,50.0,0.0,0,0,0,0,0,0,722170_3813,2017-10-17
11828,69.3,53.0,1016.3,10.0,10.3,15.9,86.0,55.0,0.0,0,0,0,0,0,0,722180_3820,2017-09-10
11829,79.4,74.5,1008.4,9.4,2.4,13.0,90.5,71.1,0.27,1,1,0,0,0,0,722250_13829,2017-08-06
11830,51.4,34.9,1008.3,10.0,3.8,8.9,66.0,34.0,0.0,0,0,0,0,0,0,722180_3820,2017-01-05
11831,56.8,45.7,1014.6,10.0,4.1,11.1,73.9,42.1,0.0,1,0,0,0,0,0,722070_3822,2017-02-14
11832,70.0,64.3,985.7,9.6,0.7,5.1,81.0,57.0,0.0,0,1,0,0,0,0,723110_13873,2017-09-14
11833,72.5,59.4,1015.3,9.7,3.5,8.9,87.3,58.1,0.0,0,0,0,0,0,0,722090_3875,2017-04-21
11834,78.6,68.1,994.9,10.0,1.4,6.0,93.0,64.0,0.0,0,0,0,0,0,0,723200_93801,2017-07-11
11835,84.7,71.4,1012.0,9.8,4.4,8.0,96.1,75.2,0.0,0,0,0,0,0,0,722090_3875,2017-08-19
11836,42.7,20.4,1026.6,10.0,5.7,9.9,53.1,32.0,0.0,0,0,0,0,0,0,722137_13878,2017-03-16
11837,59.2,48.1,994.2,10.0,6.3,13.0,71.1,55.0,0.54,0,0,0,0,0,0,722181_13837,2017-01-04
11838,74.6,59.7,1012.2,10.0,9.7,15.9,84.9,66.0,0.0,0,0,0,0,0,0,722255_93842,2017-10-03
11839,57.5,42.6,995.7,10.0,6.1,9.9,77.0,46.0,0.0,0,0,0,0,0,0,723110_13873,2017-10-17
11840,80.1,73.1,1016.2,10.0,6.2,19.0,90.3,74.3,0.01,0,1,0,0,0,0,722090_3875,2017-08-04
11841,74.0,63.1,977.5,10.0,1.5,4.1,86.9,62.1,0.0,0,0,0,0,0,0,722270_13864,2017-09-19
11842,75.9,64.8,1003.6,10.0,3.7,8.9,89.1,64.8,0.0,0,0,0,0,0,0,722175_13860,2017-09-25
11843,79.4,71.8,1003.3,10.0,5.8,25.1,91.4,71.6,0.0,0,1,0,0,1,0,747810_13857,2017-06-17
11844,78.2,69.0,1012.6,8.8,2.8,13.0,90.0,67.3,0.0,0,0,0,0,0,0,747804_13824,2017-09-19
11845,73.9,63.4,987.1,9.4,1.8,8.0,88.0,63.0,0.0,0,0,0,0,0,0,722197_53819,2017-09-25
11846,47.0,29.8,1026.4,10.0,3.1,12.0,64.8,28.0,0.0,0,0,0,0,0,0,747804_13824,2017-03-17
11847,65.7,51.6,994.6,10.0,7.4,13.0,75.9,54.0,0.0,0,0,0,0,0,0,722197_53819,2017-03-25
11848,74.3,57.3,1012.5,10.0,9.4,14.0,84.9,66.0,0.0,0,0,0,0,0,0,722255_93842,2017-10-04
11849,80.1,65.7,998.0,10.0,5.8,8.9,91.0,70.0,0.0,0,0,0,0,0,0,722181_13837,2017-09-26
11850,75.7,65.4,1003.6,9.2,1.4,6.0,91.9,63.0,0.0,0,0,0,0,0,0,722170_3813,2017-09-18
11851,48.0,19.6,982.9,10.0,7.7,13.0,66.9,36.0,0.0,0,0,0,0,0,0,722190_13874,2017-02-26
11852,86.0,76.3,1015.4,10.0,6.5,8.9,96.1,78.1,0.0,0,0,0,0,0,0,722137_13878,2017-08-16
11853,70.7,68.4,992.2,9.4,6.2,15.9,77.7,67.6,1.19,0,1,0,0,1,0,722175_13860,2017-05-24
11854,80.5,69.3,1001.9,9.9,3.4,12.0,91.0,70.0,0.0,0,0,0,0,0,0,722170_3813,2017-06-19
11855,43.3,21.5,993.8,10.0,1.3,7.0,68.0,30.0,0.0,0,0,0,0,0,0,722156_53873,2017-02-26
11856,66.9,55.1,1012.4,9.8,3.4,9.9,84.9,37.0,0.0,0,0,0,0,0,0,722166_93845,2017-03-21
11857,59.2,41.5,1009.6,9.4,2.1,6.0,77.9,39.4,0.0,1,0,0,0,0,0,722175_13860,2017-04-09
11858,68.4,53.2,993.2,10.0,3.4,7.0,80.1,59.0,0.0,0,0,0,0,0,0,722196_53863,2017-10-04
11859,75.9,56.6,983.3,8.9,3.1,11.1,87.1,64.0,0.0,0,0,0,0,0,0,722196_53863,2017-07-31
11860,76.7,70.6,1009.8,10.0,3.2,17.1,87.6,63.3,0.02,0,1,0,0,1,0,722175_13860,2017-06-11
11861,70.9,61.5,1015.6,10.0,7.1,11.1,84.9,60.1,0.0,0,0,0,0,0,0,722137_13878,2017-03-28
11862,49.4,38.0,1022.8,9.9,2.1,8.0,70.0,27.3,0.0,0,0,0,0,0,0,722250_13829,2017-03-05
11863,84.2,70.5,1010.8,9.4,3.4,9.9,97.0,72.0,0.0,0,0,0,0,0,0,723160_13870,2017-07-04
11864,71.3,53.1,977.9,10.0,7.3,14.0,85.3,59.4,0.0,0,0,0,0,0,0,722270_13864,2017-03-21
11865,69.0,48.8,1009.4,9.5,2.5,8.9,90.0,48.9,0.0,0,0,0,0,0,0,722166_93845,2017-05-03
11866,78.9,73.8,988.8,9.3,1.5,6.0,93.0,71.1,0.01,0,0,0,0,0,0,723110_13873,2017-07-25
11867,55.0,21.4,1013.7,10.0,6.1,12.0,80.1,33.1,0.0,0,0,0,0,0,0,722180_3820,2017-02-26
11868,61.7,39.2,1010.6,10.0,6.3,12.0,75.0,48.9,0.0,0,0,0,0,0,0,722181_13837,2017-10-18
11869,79.6,67.7,1004.1,10.0,1.0,5.1,92.1,67.3,0.0,0,0,0,0,0,0,747810_13857,2017-09-28
11870,78.3,73.1,1009.0,7.9,3.5,20.0,91.9,71.2,6.28,1,1,0,0,1,0,722175_13860,2017-07-02
11871,78.2,73.7,1014.2,8.7,3.4,8.0,87.6,62.4,0.0,1,0,0,0,0,0,747804_13824,2017-04-28
11872,65.1,45.9,984.5,10.0,7.6,13.0,80.2,56.8,0.0,0,0,0,0,0,0,722270_13864,2017-10-01
11873,79.2,70.0,1014.5,9.6,2.7,8.9,93.0,70.0,0.0,1,0,0,0,0,0,722070_3822,2017-09-21
11874,78.7,71.1,973.3,10.0,3.8,8.0,91.0,72.0,0.0,0,1,0,0,0,0,722185_53838,2017-07-27
11875,62.5,43.7,1005.0,10.0,10.9,17.1,76.1,53.1,0.0,0,0,0,0,0,0,722090_3875,2017-05-06
11876,64.2,61.9,1010.3,9.1,2.5,11.1,75.4,50.5,0.24,0,1,0,0,0,0,722090_3875,2017-02-22
11877,81.1,75.1,1011.5,9.6,3.4,14.0,93.6,75.2,0.14,0,1,0,0,1,0,722090_3875,2017-08-14
11878,65.5,51.8,1022.9,10.0,3.4,8.9,77.0,54.0,0.0,0,0,0,0,0,0,722137_13878,2017-03-09
11879,50.2,24.5,979.5,10.0,2.9,8.0,69.1,30.9,0.0,0,0,0,0,0,0,722196_53863,2017-02-14
11880,74.3,59.4,996.8,10.0,5.1,9.9,84.9,66.0,0.02,0,0,0,0,0,0,722255_93842,2017-06-08
11881,74.3,54.8,1016.4,9.0,6.2,8.9,84.9,63.0,0.0,0,0,0,0,0,0,722137_13878,2017-05-03
11882,79.4,69.7,1008.9,10.0,4.1,11.1,91.8,59.4,0.0,0,0,0,0,0,0,722250_13829,2017-05-18
11883,78.9,59.6,1003.2,10.0,2.5,8.9,93.0,64.9,0.0,0,0,0,0,0,0,722181_13837,2017-09-04
11884,76.7,74.3,1016.4,9.6,2.0,15.0,82.4,71.6,1.75,1,1,0,0,1,0,747804_13824,2017-08-09
11885,58.5,30.4,1003.3,10.0,9.1,15.0,71.1,48.0,0.0,0,0,0,0,0,0,722255_93842,2017-04-07
11886,75.8,66.5,994.7,10.0,1.2,7.0,87.1,63.0,0.0,0,0,0,0,0,0,723200_93801,2017-06-02
11887,80.8,73.2,1017.3,9.9,3.2,14.0,93.4,72.3,0.03,0,1,0,0,1,0,722090_3875,2017-07-02
11888,66.4,54.1,996.4,10.0,3.8,9.9,80.1,53.1,0.0,0,0,0,0,0,0,722255_93842,2017-02-24
11889,72.7,69.1,1002.8,9.1,6.5,17.1,79.5,67.5,1.24,0,1,0,0,1,0,722090_3875,2017-05-24
11890,71.0,63.2,1007.5,9.5,3.4,8.9,87.1,57.7,0.0,0,0,0,0,0,0,722175_13860,2017-10-06
11891,76.4,64.5,1005.8,9.4,4.6,9.9,90.0,64.0,0.0,0,0,0,0,0,0,722170_3813,2017-06-28
11892,74.8,60.9,1007.0,9.4,3.6,8.9,88.0,60.1,0.0,0,0,0,0,0,0,723160_13870,2017-03-30
11893,53.4,40.8,1030.8,10.0,4.0,8.9,67.6,39.0,0.0,0,0,0,0,0,0,747804_13824,2017-03-05
11894,74.0,55.7,981.5,10.0,5.9,11.1,87.1,53.1,0.0,0,0,0,0,0,0,722196_53863,2017-05-10
11895,48.7,31.5,1012.9,10.0,6.7,11.1,55.9,37.9,0.0,0,0,0,0,0,0,722160_13869,2017-01-27
11896,74.1,66.1,985.5,9.5,0.7,2.9,90.0,62.1,0.0,0,0,0,0,0,0,722195_3888,2017-09-19
11897,79.5,72.3,1012.7,10.0,3.6,8.9,95.0,71.1,0.01,0,1,0,0,0,0,722166_93845,2017-08-21
11898,74.9,69.1,990.9,9.4,2.5,4.1,88.0,61.0,0.0,0,0,0,0,0,0,723110_13873,2017-04-29
11899,73.8,63.7,1017.6,9.9,10.5,22.0,86.0,62.1,0.0,0,0,0,0,0,0,722070_3822,2017-03-01
11900,31.6,10.1,1000.6,10.0,2.9,8.0,43.0,15.1,0.0,0,0,0,0,0,0,722196_53863,2017-01-09
11901,74.0,59.1,1001.8,10.0,9.8,17.1,89.1,64.9,0.0,0,0,0,0,0,0,722170_3813,2017-08-28
11902,40.0,19.7,981.0,10.0,7.7,13.0,52.0,32.0,0.0,0,0,0,0,0,0,722196_53863,2017-01-28
11903,81.5,72.3,1010.4,10.0,3.2,8.0,93.2,71.6,0.03,0,0,0,0,0,0,747810_13857,2017-07-01
11904,71.5,63.0,988.5,9.5,2.2,7.0,86.0,57.9,0.0,0,0,0,0,0,0,722195_3888,2017-09-04
11905,56.1,34.4,989.1,9.7,7.7,22.9,79.0,41.0,0.32,0,1,0,0,1,0,723110_13873,2017-03-02
11906,45.5,23.7,1011.9,10.0,8.8,14.0,55.9,36.0,0.0,0,0,0,0,0,0,722180_3820,2017-01-28
11907,77.2,69.6,987.5,9.7,4.7,9.9,91.0,66.9,0.0,0,0,0,0,0,0,723110_13873,2017-08-25
11908,80.0,71.5,1006.9,10.0,4.1,8.9,90.9,69.3,0.0,0,0,0,0,0,0,722175_13860,2017-08-26
11909,71.1,50.4,1008.2,10.0,1.9,8.9,89.4,51.1,0.0,0,1,0,0,0,0,747810_13857,2017-04-02
11910,79.7,71.4,1018.0,8.9,4.7,40.0,96.3,70.9,1.76,0,1,0,0,1,0,722090_3875,2017-07-06
11911,69.8,53.5,999.9,10.0,2.1,6.0,87.1,51.1,0.0,0,0,0,0,0,0,723200_93801,2017-04-14
11912,75.7,67.6,990.6,10.0,0.9,4.1,89.1,66.0,0.0,0,0,0,0,0,0,723110_13873,2017-08-03
11913,83.0,73.9,992.6,10.0,1.3,5.1,93.9,69.1,0.0,0,0,0,0,0,0,723110_13873,2017-07-13
11914,82.1,56.5,998.4,10.0,6.0,13.0,93.0,70.0,0.0,0,0,0,0,0,0,722181_13837,2017-05-11
11915,65.9,50.4,1014.6,10.0,4.2,8.9,81.9,44.2,0.0,0,0,0,0,0,0,747810_13857,2017-04-10
11916,75.4,62.1,979.8,10.0,3.5,9.9,87.1,64.8,0.0,0,0,0,0,0,0,722270_13864,2017-06-02
11917,52.6,36.7,986.2,9.7,1.7,4.1,73.0,33.1,0.0,0,1,0,0,0,0,723110_13873,2017-02-18
11918,80.0,68.4,1005.2,10.0,1.5,6.0,92.5,68.5,0.0,0,0,0,0,0,0,747810_13857,2017-09-29
11919,62.9,52.0,1009.6,10.0,3.7,11.1,75.9,48.0,0.0,0,0,0,0,0,0,722255_93842,2017-01-16
11920,78.7,73.6,1010.0,9.4,2.2,7.0,91.9,69.4,0.01,1,1,0,0,0,0,722250_13829,2017-07-01
11921,52.6,28.9,1021.7,10.0,4.2,9.9,71.1,39.9,0.0,0,0,0,0,0,0,723160_13870,2017-03-03
11922,76.5,62.7,1003.1,10.0,7.8,15.0,93.2,63.9,0.0,0,0,0,0,0,0,747810_13857,2017-05-12
11923,48.5,40.2,1017.6,9.8,2.7,7.0,63.0,37.0,0.0,0,0,0,0,0,0,722160_13869,2017-02-05
11924,47.1,23.6,977.2,10.0,4.5,9.9,54.0,36.0,0.0,0,1,0,0,0,0,722185_53838,2017-03-11
11925,79.0,72.7,1006.7,10.0,3.4,19.0,91.2,71.1,0.0,0,1,0,0,1,0,722175_13860,2017-07-10
11926,76.4,66.0,1010.8,9.2,1.6,6.0,93.0,64.0,0.0,0,0,0,0,0,0,722180_3820,2017-09-18
11927,82.0,72.0,995.6,8.7,2.4,11.1,95.0,69.1,0.0,0,0,0,0,0,0,723200_93801,2017-08-22
11928,63.9,42.8,1004.2,10.0,6.8,11.1,73.9,59.0,0.0,0,0,0,0,0,0,723200_93801,2017-03-24
11929,78.5,71.4,1011.2,10.0,4.2,15.9,91.0,63.0,0.0,0,1,0,0,0,0,747810_13857,2017-06-11
11930,85.4,67.3,996.4,10.0,4.7,8.9,96.1,75.0,0.0,0,0,0,0,0,0,722181_13837,2017-08-24
11931,72.9,65.0,1002.8,8.4,5.0,9.9,83.8,65.8,0.39,1,1,0,0,0,0,747810_13857,2017-05-14
11932,59.8,40.2,1006.5,10.0,6.1,9.9,71.1,52.0,0.0,0,1,0,0,0,0,722181_13837,2017-03-18
11933,81.8,73.1,977.6,10.0,5.7,12.0,93.0,73.9,0.0,0,0,0,0,1,0,722190_13874,2017-07-23
11934,83.2,72.7,1019.7,10.0,3.9,12.0,95.0,73.0,0.0,0,0,0,0,0,0,722070_3822,2017-07-13
11935,56.7,38.1,983.4,10.0,5.5,9.9,66.0,37.9,0.0,0,0,0,0,0,0,722185_53838,2017-03-06
11936,48.1,20.5,999.8,10.0,5.3,13.0,62.1,33.1,0.0,0,0,0,0,0,0,723110_13873,2017-03-03
11937,70.5,52.7,1010.5,10.0,8.0,13.0,82.6,56.8,0.0,0,1,0,0,0,0,722250_13829,2017-09-10
11938,80.3,67.6,1000.7,9.5,2.1,8.9,93.0,70.0,0.0,0,0,0,0,0,0,722255_93842,2017-09-19
11939,35.0,11.1,1023.2,10.0,3.7,8.9,48.0,19.0,0.0,0,0,0,0,0,0,722255_93842,2017-01-09
11940,65.4,56.0,1009.3,10.0,6.6,13.0,79.0,49.3,0.0,0,0,0,0,0,0,747810_13857,2017-02-21
11941,69.1,53.2,996.5,10.0,3.7,7.0,82.0,57.9,0.0,0,0,0,0,0,0,722181_13837,2017-02-24
11942,43.9,33.7,1013.4,10.0,2.9,7.0,56.7,34.7,0.0,0,1,0,0,0,0,722175_13860,2017-02-05
11943,82.2,74.9,1014.6,10.0,6.5,9.9,87.1,75.0,0.0,0,0,0,0,0,0,722137_13878,2017-09-05
11944,71.6,62.3,1011.8,10.0,3.8,8.9,87.3,58.3,0.0,0,0,0,0,0,0,722175_13860,2017-04-19
11945,50.2,41.6,1015.1,9.3,4.0,13.0,70.0,30.2,0.49,0,1,0,0,0,0,722250_13829,2017-02-27
11946,79.2,68.2,980.8,10.0,4.2,8.0,89.1,70.0,0.0,0,1,0,0,1,0,722190_13874,2017-06-14
11947,58.7,44.5,975.5,10.0,3.0,8.0,72.0,46.0,0.0,0,0,0,0,0,0,722185_53838,2017-02-20
11948,76.3,63.2,979.6,9.9,3.6,8.9,87.1,64.0,0.0,0,0,0,0,0,0,747812_63813,2017-08-25
11949,58.2,23.6,1017.2,10.0,6.1,12.0,80.1,39.9,0.0,0,0,0,0,0,0,722070_3822,2017-02-26
11950,78.1,71.8,989.2,9.3,1.0,8.9,90.0,68.0,0.0,0,1,0,0,0,0,723110_13873,2017-07-10
11951,78.7,72.6,1015.2,9.9,2.3,8.9,89.1,71.1,0.0,1,0,0,0,0,0,722070_3822,2017-10-12
11952,57.4,44.9,1013.7,10.0,5.8,11.1,72.0,44.1,0.0,0,0,0,0,0,0,722170_3813,2017-01-11
11953,56.7,40.7,988.9,10.0,3.8,8.9,72.0,48.0,0.08,0,0,0,0,0,0,722196_53863,2017-10-17
11954,83.7,70.4,1006.9,10.0,7.3,11.1,94.3,68.2,0.0,0,0,0,0,0,0,747810_13857,2017-05-29
11955,54.1,40.3,1014.4,10.0,4.8,11.1,75.0,33.1,0.0,0,0,0,0,0,0,722160_13869,2017-01-31
11956,82.4,73.0,1009.2,10.0,6.8,15.9,92.5,74.7,0.0,0,1,0,0,0,0,747810_13857,2017-07-25
11957,79.3,73.2,1008.5,10.0,2.1,6.0,90.5,71.2,0.0,0,1,0,0,0,0,722250_13829,2017-08-05
11958,45.6,38.0,1003.0,9.7,10.6,20.0,54.3,39.4,0.45,0,1,0,0,0,0,722175_13860,2017-03-14
11959,65.3,56.2,1001.5,10.0,2.4,8.0,81.0,52.0,0.0,0,0,0,0,0,0,722156_53873,2017-10-04
11960,81.4,74.5,989.3,9.0,2.8,9.9,90.0,72.0,0.0,0,0,0,0,0,0,722197_53819,2017-08-17
11961,40.3,22.0,993.5,10.0,6.5,11.1,57.9,27.0,0.0,0,0,0,0,0,0,722190_13874,2017-01-10
11962,76.5,70.0,992.9,10.0,2.3,6.0,88.0,62.1,0.0,0,0,0,0,0,0,723110_13873,2017-06-12
11963,74.5,64.1,987.1,10.0,3.1,8.0,88.0,63.0,0.0,0,0,0,0,0,0,723110_13873,2017-09-25
11964,78.4,66.8,1010.6,9.0,5.2,9.9,91.0,70.0,0.0,0,1,0,0,0,0,722180_3820,2017-09-02
11965,77.3,62.5,999.9,10.0,7.6,13.0,91.4,61.2,0.0,0,0,0,0,0,0,722175_13860,2017-05-12
11966,74.3,67.3,980.6,9.4,3.9,8.0,82.9,57.0,0.0,0,0,0,0,0,0,722196_53863,2017-10-07
11967,48.8,31.2,1015.4,10.0,10.0,18.1,60.1,36.0,0.0,0,0,0,0,0,0,747804_13824,2017-01-30
11968,70.4,54.9,1007.1,9.6,3.9,8.9,86.0,55.0,0.0,0,0,0,0,0,0,722170_3813,2017-04-17
11969,77.4,69.0,1007.3,10.0,5.3,12.0,88.0,68.0,0.01,0,0,0,0,0,0,722166_93845,2017-09-24
11970,42.9,38.0,1015.7,9.7,1.4,6.0,57.9,29.1,0.01,0,1,0,0,0,0,722250_13829,2017-02-05
11971,71.6,52.1,1013.1,10.0,6.2,13.0,88.0,57.9,0.0,0,0,0,0,0,0,722070_3822,2017-05-26
11972,61.8,44.9,1014.3,10.0,5.5,12.0,73.8,51.8,0.0,0,0,0,0,0,0,722250_13829,2017-10-17
11973,45.2,40.4,1011.8,10.0,5.9,11.1,50.7,42.8,0.01,0,1,0,0,0,0,722250_13829,2017-03-13
11974,61.1,42.2,1011.6,10.0,5.7,13.0,78.4,42.3,0.0,0,0,0,0,0,0,722250_13829,2017-02-13
11975,76.2,64.9,974.8,10.0,3.1,7.0,84.9,68.0,0.0,0,0,0,0,0,0,722185_53838,2017-08-03
11976,80.7,66.5,1014.7,10.0,12.9,15.9,84.9,75.0,0.02,0,0,0,0,0,0,722137_13878,2017-07-31
11977,53.7,41.2,1021.1,10.0,7.0,13.0,72.0,42.1,0.0,0,0,0,0,0,0,722137_13878,2017-01-31
11978,73.2,63.2,988.2,10.0,1.6,6.0,84.0,61.0,0.0,0,0,0,0,0,0,722156_53873,2017-08-29
11979,70.4,62.1,1005.5,9.9,4.4,12.0,88.0,54.0,0.0,0,0,0,0,0,0,722170_3813,2017-10-06
11980,63.1,52.0,1010.9,9.3,2.2,7.0,79.0,49.3,0.0,0,0,0,0,0,0,747810_13857,2017-02-20
11981,65.4,56.3,980.5,10.0,3.0,9.9,81.0,50.0,0.0,0,0,0,0,0,0,722197_53819,2017-04-26
11982,51.8,37.2,969.4,9.8,3.4,7.0,66.9,41.0,0.0,0,1,0,0,0,0,722185_53838,2017-02-18
11983,39.8,20.7,994.6,10.0,3.7,11.1,55.9,25.0,0.0,0,0,0,0,0,0,722196_53863,2017-01-10
11984,71.7,56.8,1014.4,10.0,3.6,11.1,90.1,49.5,0.0,0,0,0,0,0,0,747804_13824,2017-05-09
11985,73.3,66.4,990.1,9.7,2.9,7.0,84.9,66.0,0.34,0,1,0,0,0,0,723110_13873,2017-05-31
11986,77.8,64.0,1014.1,9.9,6.3,12.0,85.1,70.0,0.0,0,0,0,0,0,0,747804_13824,2017-07-31
11987,73.6,65.3,988.4,8.2,2.3,8.9,89.1,63.0,0.0,0,0,0,0,0,0,722197_53819,2017-09-24
11988,58.8,45.6,1023.9,10.0,6.2,15.9,82.0,39.9,0.0,1,0,0,0,0,0,722070_3822,2017-02-27
11989,84.0,67.9,1001.0,10.0,2.9,8.9,95.0,71.1,0.0,0,0,0,0,0,0,722255_93842,2017-08-19
11990,81.5,73.1,1008.7,10.0,5.7,9.9,91.8,73.4,0.0,0,1,0,0,0,0,747810_13857,2017-06-22
11991,75.7,64.5,1011.6,10.0,8.3,14.0,84.0,64.0,0.0,0,0,0,0,0,0,722137_13878,2017-04-27
11992,87.2,71.1,1000.6,10.0,4.3,8.0,97.0,75.0,0.0,0,0,0,0,0,0,722181_13837,2017-08-16
